1190097,119,169,1,114,995
1190100,119,340,1,120,450
1190106,119,213,1,23,250
1190108,119,114,1,100,285
1190109,119,201,1,35,290
1190111,119,163,1,90,385
1190114,119,321,1,35,315
1190116,119,86,1,151,600
1190118,119,21,1,425,735
1190120,119,548,1,463,920
1190122,119,66,1,365,865
1190124,119,174,1,95,145
1190125,119,266,1,26,250
1190127,119,71,1,447,1255
1190128,119,26,1,180,475
1190129,119,104,1,100,350
1190133,119,663,1,180,665
1190134,119,247,1,45,245
1190136,119,126,1,45,215
1190137,119,317,1,100,375
1190141,119,67,1,568,1045
1190143,119,345,1,29,380
1190146,119,287,1,50,260
1190150,119,325,1,54,250
1190152,119,83,1,539,1055
1190156,119,251,1,85,315
1190161,119,69,1,360,675
1190165,119,273,1,57,390
1190168,119,339,1,45,555
1190171,119,546,1,80,340
1190173,119,32,1,255,510
1190174,119,326,1,90,390
1190176,119,75,1,566,1235
1190178,119,162,2,12,130
1190179,119,80,1,526,1140
1190180,119,99,1,394,975
1190183,119,228,1,45,270
1190186,119,231,1,55,405
1190187,119,288,1,120,315
1190189,119,27,1,472,1050
1190191,119,82,1,435,865
1190194,119,554,1,330,905
1190196,119,137,1,50,120
1190198,119,191,1,49,155
1190199,119,45,1,277,525
1190203,119,186,1,98,395
1190204,119,323,1,47,440
1190209,119,204,1,89,475
1190211,119,257,1,105,365
1190214,119,130,1,29,245
1190216,119,347,1,90,405
1190218,119,356,1,28,345
1190219,119,335,1,28,250
1190222,119,275,1,75,350
1190224,119,35,1,66,620
1190231,119,332,1,110,280
1190233,119,227,1,45,260
1190235,119,48,1,554,1115
1190240,119,348,1,27,255
1190241,119,139,1,29,705
1190244,119,92,1,803,935
1190247,119,150,1,55,190
1190248,119,73,1,635,1440
1190251,119,31,1,82,435
1190255,119,85,1,602,860
1190259,119,553,1,330,1155
1190262,119,37,1,232,905
1190265,119,342,1,23,250
1190267,119,292,1,30,705
1190268,119,214,1,70,170
1190270,119,215,1,35,375
1190271,119,123,1,75,175
1190272,119,206,1,100,350
1190276,119,131,1,63,225
1190278,119,116,1,36,180
1190280,119,113,1,48,405
1190284,119,353,1,50,255
1190285,119,334,1,55,365
1190288,119,307,1,144,445
1190289,119,358,1,29,290
1190291,119,248,1,70,280
1190294,119,42,1,246,575
1190296,119,274,1,49,320
1190297,119,180,1,85,360
1190299,119,311,1,40,95
1190301,119,61,1,462,1140
1190302,119,235,1,60,270
1190305,119,259,1,26,280
1190306,119,261,1,65,345
1190307,119,192,1,60,130
1190309,119,329,1,26,235
1190310,119,20,1,520,660
1190312,119,34,1,71,675
1190314,119,39,1,293,847
1190317,119,277,1,32,245
1190320,119,93,1,148,665
1190321,119,72,1,477,1460
1190323,119,302,1,98,420
1190325,119,303,1,85,300
1190327,119,128,1,55,155
1190329,119,187,1,45,155
1190333,119,44,1,277,655
1190334,119,267,1,95,290
1190336,119,354,1,40,315
1190337,119,193,1,22,330
1190338,119,101,1,79,65
1190340,119,166,1,27,50
1190343,119,252,1,45,245
1190346,119,233,1,35,295
1190348,119,318,1,70,205
1190350,119,300,1,80,280
1190351,119,140,1,45,240
1190353,119,78,1,170,425
1190355,119,357,1,36,525
1190356,119,270,1,123,285
1190358,119,330,1,85,525
1190359,119,276,1,47,445
1190360,119,368,1,28,340
1190361,119,327,1,28,275
1190363,119,371,1,38,440
1190367,119,183,1,141,160
1190369,119,310,1,33,425
1190371,119,264,1,30,55
1190373,119,152,1,35,335
1190376,119,146,1,55,225
1190378,119,176,1,65,390
1190379,119,109,1,75,305
1190380,119,309,1,33,310
1190381,119,280,1,43,780
1190382,119,135,1,85,425
1190384,119,57,1,387,845
1190385,119,230,1,45,400
1190387,119,240,1,35,125
1190388,119,90,1,541,1050
1190390,119,136,1,35,360
1190391,119,33,1,180,555
1190394,119,28,1,113,665
1190396,119,98,1,433,965
1190398,119,79,1,588,1150
1190399,119,53,1,681,1325
1190401,119,178,1,127,375
1190403,119,41,1,236,833
1190404,119,314,1,23,240
1190406,119,18,1,368,865
1190408,119,24,1,466,810
1190410,119,351,1,30,165
1190411,119,203,1,62,60
1190413,119,147,1,41,225
1190416,119,55,1,376,900
1190417,119,299,1,55,275
1190422,119,550,1,386,900
1190423,119,23,1,412,900
1190425,119,63,1,194,530
1190427,119,236,1,55,265
1190428,119,197,1,80,265
1190430,119,242,1,81,470
1190434,119,117,1,66,340
1190436,119,349,1,47,395
1190438,119,89,1,519,1040
1190441,119,36,1,472,1248
1190442,119,56,1,273,865
1190445,119,297,1,72,235
1190452,119,95,1,244,550
1190453,119,13,1,312,580
1190455,119,160,1,100,320
1190457,119,626,1,399,900
1190458,119,196,1,55,225
1190462,119,64,1,435,1160
1190464,119,8,1,208,650
1190465,119,184,1,28,45
1190467,119,38,1,227,730
1190469,119,285,1,40,445
1190472,119,305,1,26,305
1190473,119,154,1,65,295
1190474,119,29,1,293,885
1190475,119,364,1,36,315
1190477,119,40,1,321,960
1190479,119,171,1,108,620
1190482,119,552,1,399,645
1190485,119,68,1,503,1175
1190491,119,207,1,55,345
1190492,119,177,1,320,265
1190493,119,132,1,100,535
1190497,119,65,1,460,1180
1190499,119,218,1,35,590
1190501,119,96,1,455,930
1190503,119,127,1,26,215
1190505,119,30,1,283,595
1190506,119,74,1,127,340
1190508,119,286,1,30,385
1190511,119,50,1,514,1045
1190518,119,308,1,75,160
1190520,119,293,1,65,230
1190523,119,103,1,45,495
1190525,119,134,1,57,320
1190526,119,268,1,47,390
1190528,119,253,1,85,325
1190530,119,359,1,99,375
1190535,119,341,1,100,375
1190536,119,301,1,90,290
1190537,119,547,1,416,1095
1190539,119,62,1,270,825
1190541,119,153,1,43,335
1190543,119,15,1,520,865
1190544,119,161,1,110,220
1190546,119,70,1,757,1620
1190547,119,202,1,110,250
1190549,119,145,1,85,230
1190551,119,164,1,85,200
1190552,119,343,1,92,600
1190556,119,87,1,463,1025
1190557,119,269,1,21,230
1190559,119,112,1,165,525
1190560,119,367,1,35,430
1190562,119,84,1,202,685
1190563,119,22,1,416,520
1190565,119,200,1,130,410
1190567,119,124,1,55,240
1190570,119,88,1,649,1070
1190573,119,51,1,519,1235
1190575,119,43,1,359,920
1190576,119,12,1,520,1820
1190577,119,189,1,30,280
1190579,119,365,1,23,305
1190581,119,9,1,283,565
1190583,119,25,1,232,655
1190584,119,293,1,68,110
1200002,120,84,1,302,590
1200003,120,128,1,30,130
1200004,120,28,1,302,550
1200005,120,264,3,107,206
1200006,120,70,1,699,1530
1200008,120,206,1,105,235
1200009,120,147,1,54,105
1200010,120,301,1,90,130
1200011,120,281,3,107,215
1200012,120,122,3,51,76
1200019,120,312,2,26,235
1200020,120,336,1,95,390
1200021,120,21,1,472,655
1200023,120,331,1,50,215
1200027,120,186,1,60,270
1200028,120,249,1,30,170
1200030,120,293,2,30,710
1200033,120,95,1,437,420
1200034,120,353,1,40,135
1200035,120,297,2,35,2249
1200036,120,121,3,90,190
1200038,120,142,3,62,115
1200039,120,253,1,40,195
1200040,120,51,1,623,1020
1200041,120,224,3,62,117
1200042,120,288,1,140,285
1200043,120,48,1,623,1020
1200044,120,174,1,90,90
1200046,120,134,1,28,195
1200047,120,297,1,39,120
1200048,120,77,1,472,925
1200050,120,160,1,110,215
1200052,120,342,1,19,115
1200053,120,299,1,69,250
1200056,120,167,3,85,147
1200057,120,167,2,28,295
1200060,120,121,2,28,255
1200061,120,338,1,33,275
1200062,120,219,1,55,230
1200063,120,356,1,38,170
1200064,120,73,1,699,1300
1200066,120,370,1,65,105
1200072,120,303,1,55,165
1200073,120,116,1,40,70
1200075,120,225,2,11,170
1200076,120,246,1,190,195
1200079,120,134,2,70,2613
1200080,120,154,1,141,365
1200082,120,161,1,69,85
1200084,120,214,1,75,145
1200085,120,292,2,45,3114
1200086,120,71,1,533,1075
1200088,120,26,1,180,385
1200089,120,30,1,661,650
1200090,120,55,1,433,750
1200091,120,228,1,65,265
1200092,120,163,1,75,245
1200094,120,98,1,406,805
1200095,120,68,1,575,1130
1200096,120,222,2,11,200
1200097,120,104,1,69,215
1200100,120,180,1,65,230
1200102,120,13,1,463,540
1200104,120,72,1,572,1320
1200106,120,25,1,283,625
1200107,120,36,1,397,1223
1200109,120,183,1,61,85
1200110,120,43,1,359,785
1200113,120,176,1,60,255
1200114,120,547,1,472,885
1200115,120,248,1,35,145
1200121,120,35,1,208,465
1200123,120,193,1,54,235
1200125,120,40,1,283,795
1200128,120,192,1,35,100
1200130,120,17,1,309,490
1200131,120,8,1,244,500
1200132,120,235,1,30,160
1200133,120,310,1,85,350
1200136,120,29,1,331,620
1200138,120,318,1,14,70
1200139,120,316,1,100,195
1200142,120,162,1,14,65
1200143,120,166,3,147,302
1200147,120,259,1,30,225
1200148,120,197,1,75,200
1200149,120,105,1,14,155
1200153,120,111,1,39,75
1200157,120,184,2,20,440
1200158,120,184,1,26,75
1200159,120,300,1,85,170
1200161,120,267,1,75,170
1200163,120,233,1,35,190
1200167,120,277,1,31,235
1200168,120,90,1,514,940
1200173,120,153,1,43,175
1200174,120,109,1,80,295
1200179,120,359,1,45,305
1200181,120,88,1,758,895
1200182,120,330,1,132,310
1200183,120,67,1,676,945
1200184,120,113,1,167,350
1200186,120,27,1,566,1120
1200188,120,263,1,147,185
1200190,120,187,1,55,130
1200192,120,122,2,10,120
1200193,120,290,1,55,380
1200194,120,365,1,44,125
1200195,120,64,1,540,815
1200197,120,99,1,283,840
1200198,120,205,1,75,150
1200199,120,81,1,472,945
1200200,120,663,1,340,625
1200203,120,65,1,629,1020
1200204,120,207,1,129,230
1200209,120,309,1,52,195
1200212,120,44,1,116,595
1200213,120,137,1,40,100
1200216,120,184,3,124,250
1200218,120,166,1,28,70
1200219,120,352,1,50,335
1200220,120,126,1,30,195
1200222,120,320,1,50,245
1200223,120,93,1,257,505
1200227,120,261,1,120,215
1200230,120,191,1,39,130
1200231,120,329,1,33,145
1200232,120,164,1,118,170
1200233,120,33,1,180,435
1200234,120,325,1,109,250
1200235,120,152,1,50,200
1200236,120,204,1,113,560
1200238,120,215,2,50,3298
1200239,120,293,1,40,90
1200241,120,119,1,26,65
1200243,120,335,1,35,110
1200244,120,9,1,412,590
1200245,120,142,2,11,160
1200246,120,12,1,566,1740
1200247,120,151,1,45,290
1200248,120,552,1,489,785
1200249,120,231,1,50,280
1200250,120,175,1,120,190
1200253,120,181,1,124,215
1200257,120,117,1,151,205
1200259,120,269,1,30,85
1200260,120,85,1,661,825
1200262,120,150,1,26,80
1200263,120,236,1,110,235
1200265,120,274,1,30,290
1200266,120,131,1,41,245
1200267,120,146,1,40,195
1200268,120,135,1,93,255
1200269,120,101,1,56,75
1200271,120,94,1,489,855
1200272,120,285,1,35,300
1200273,120,63,1,305,585
1200275,120,337,1,129,440
1200276,120,327,1,85,165
1200280,120,86,1,277,520
1200282,120,243,2,10,135
1200283,120,166,2,45,585
1200285,120,127,1,25,100
1200287,120,227,1,64,250
1200288,120,243,3,44,88
1200289,120,225,3,44,79
1200291,120,196,1,75,200
1200292,120,42,1,265,590
1200294,120,58,1,104,315
1200298,120,311,2,12,245
1200300,120,230,1,45,290
1200301,120,107,1,31,225
1200303,120,291,1,35,140
1200304,120,82,1,530,880
1200305,120,201,1,35,275
1200307,120,364,1,27,140
1200311,120,308,1,65,130
1200314,120,264,2,34,375
1200315,120,284,1,30,145
1200319,120,75,1,618,1020
1200320,120,203,1,73,80
1200321,120,275,1,85,155
1200322,120,153,2,66,2337
1200324,120,202,1,100,130
1200326,120,140,1,70,195
1200327,120,101,3,214,463
1200328,120,314,1,30,125
1200330,120,323,1,71,415
1200331,120,179,1,21,170
1200332,120,546,1,85,285
1200335,120,66,1,360,700
1200336,120,550,1,437,740
1200337,120,23,1,412,735
1200338,120,553,1,437,1150
1200342,120,371,1,47,265
1200343,120,369,1,98,145
1200344,120,62,1,381,665
1200345,120,348,1,45,145
1200347,120,317,1,60,235
1200348,120,222,8,7,124
1200350,120,351,1,60,270
1200352,120,339,1,154,430
1200353,120,311,3,75,160
1200354,120,57,1,412,755
1200355,120,218,1,40,505
1200357,120,265,2,34,470
1200358,120,89,1,554,925
1200359,120,91,1,283,645
1200360,120,61,1,566,1140
1200361,120,251,1,90,155
1200362,120,281,2,30,360
1200363,120,32,1,206,560
1200366,120,242,1,32,365
1200367,120,129,1,50,245
1200368,120,178,1,45,375
1200369,120,15,1,463,765
1200370,120,347,1,39,340
1200372,120,22,1,435,550
1200374,120,345,1,30,285
1200375,120,368,1,38,230
1200376,120,224,2,11,180
1200377,120,224,8,11,146
1200378,120,302,1,275,235
1200380,120,334,1,39,260
1200381,120,34,1,283,490
1200382,120,24,1,206,790
1200383,120,130,1,40,230
1200384,120,74,1,64,210
1200388,120,338,2,65,2013
1200391,120,69,1,154,515
1200392,120,103,1,100,400
1200393,120,321,1,35,290
1200394,120,20,1,334,710
1200396,120,18,1,412,725
1200400,120,80,1,489,1050
1200404,120,41,1,386,735
1200406,120,200,1,150,235
1200407,120,96,1,340,895
1200408,120,225,8,8,151
1200409,120,106,1,100,185
1200412,120,305,1,43,290
1200413,120,265,1,79,190
1200414,120,123,1,30,155
1200415,120,189,1,35,265
1200417,120,212,1,38,320
1200418,120,354,1,44,125
1200420,120,56,1,283,705
1200422,120,114,1,59,250
1200423,120,263,2,14,240
1200425,120,177,1,95,240
1200427,120,158,3,56,86
1200428,120,16,1,1902,1150
1200429,120,357,1,38,335
1200430,120,257,1,121,255
1200432,120,332,1,33,265
1200433,120,367,1,40,385
1200436,120,247,1,75,110
1200439,120,87,1,566,955
1200440,120,38,1,283,740
1200441,120,37,1,454,820
1200443,120,78,1,167,390
1200444,120,108,1,87,210
1200445,120,31,1,90,425
1200447,120,287,1,60,140
1200451,120,282,1,60,345
1200452,120,554,1,360,745
1200453,120,39,1,334,770
1200455,120,340,1,120,280
1200457,120,76,1,526,1065
1200459,120,286,1,30,415
1200460,120,349,1,46,365
1200461,120,270,1,49,130
1200462,120,626,1,489,895
1200463,120,294,1,69,365
1200465,120,252,1,30,115
1200466,120,11,1,514,1005
1200467,120,132,1,141,420
1200468,120,112,1,240,450
1200471,120,45,1,309,490
1200474,120,266,1,30,200
1200478,120,243,8,6,116
1200479,120,548,1,566,780
1200480,120,240,1,80,205
1200484,120,341,1,35,390
1200485,120,326,1,45,200
1200486,120,171,1,111,550
1200489,120,50,1,658,915
1200490,120,295,1,100,300
1200491,120,122,8,7,124
1200492,120,222,3,31,92
1200495,120,83,1,503,1115
1200496,120,142,8,8,146
1210002,121,84,1,378,755
1210003,121,364,1,51,315
1210005,121,225,3,50,110
1210007,121,21,1,756,725
1210008,121,120,3,90,186
1210013,121,225,2,10,155
1210016,121,69,1,463,735
1210017,121,30,1,850,630
1210018,121,201,1,70,500
1210019,121,353,1,40,130
1210020,121,120,2,28,255
1210022,121,23,1,803,910
1210023,121,369,1,72,150
1210024,121,267,1,55,280
1210025,121,74,1,82,490
1210026,121,275,1,110,360
1210027,121,243,3,120,284
1210028,121,339,1,80,620
1210031,121,342,1,80,375
1210033,121,151,1,80,445
1210034,121,45,1,328,620
1210038,121,192,1,18,95
1210042,121,311,3,13,29
1210043,121,207,1,80,340
1210044,121,73,1,1271,1535
1210046,121,28,1,123,670
1210047,121,336,1,111,470
1210049,121,233,1,50,365
1210050,121,162,1,29,80
1210052,121,330,1,76,415
1210054,121,29,1,567,810
1210055,121,359,1,99,1255
1210057,121,104,1,70,430
1210058,121,270,1,75,275
1210059,121,78,1,123,550
1210060,121,22,1,472,525
1210062,121,179,1,55,155
1210063,121,105,1,45,145
1210064,121,228,1,85,250
1210065,121,26,1,113,405
1210066,121,225,8,8,142
1210067,121,95,1,412,535
1210068,121,214,1,27,145
1210069,121,269,1,50,445
1210070,121,253,1,70,195
1210071,121,365,1,16,135
1210072,121,17,1,386,645
1210073,121,137,1,55,310
1210074,121,205,1,65,415
1210076,121,187,1,75,115
1210078,121,86,1,277,625
1210080,121,146,1,90,525
1210081,121,18,1,803,905
1210082,121,63,1,381,783
1210083,121,227,1,100,235
1210084,121,135,1,55,450
1210085,121,317,1,85,675
1210087,121,546,1,129,350
1210088,121,303,1,60,260
1210089,121,370,1,45,365
1210090,121,273,2,1,13
1210091,121,311,2,13,50
1210092,121,152,1,110,380
1210093,121,348,1,50,365
1210094,121,323,1,85,540
1210096,121,174,1,49,330
1210098,121,129,1,100,245
1210099,121,311,8,2,55
1210100,121,320,1,60,415
1210102,121,248,1,26,285
1210103,121,36,1,945,1445
1210104,121,114,1,250,515
1210105,121,291,1,120,315
1210106,121,171,1,129,635
1210108,121,249,1,33,155
1210109,121,247,1,60,335
1210110,121,663,1,368,952
1210111,121,72,1,1462,1610
1210112,121,285,1,110,410
1210113,121,9,1,520,780
1210115,121,58,1,340,580
1210117,121,284,1,51,135
1210119,121,20,1,803,890
1210120,121,25,1,435,760
1220003,122,345,1,35,330
1220004,122,305,1,21,175
1220006,122,128,1,30,120
1220007,122,347,1,58,420
1220009,122,75,1,767,1020
1220013,122,265,3,72,257
1220016,122,193,1,67,230
1220018,122,312,3,33,88
1220019,122,225,3,45,97
1220021,122,225,2,11,175
1220022,122,311,3,30,100
1220024,122,312,2,10,170
1220025,122,174,1,90,90
1220026,122,233,1,50,190
1220027,122,140,1,35,100
1220029,122,249,1,26,155
1220031,122,308,1,75,120
1220035,122,231,1,100,285
1220037,122,201,1,90,310
1220038,122,95,1,463,535
1220040,122,353,1,35,125
1220042,122,316,1,100,220
1220043,122,177,1,100,225
1220045,122,253,1,40,200
1220046,122,45,1,239,505
1220047,122,48,1,761,1125
1220049,122,134,1,28,195
1220050,122,349,1,52,310
1220051,122,293,1,35,80
1220052,122,119,1,26,70
1220054,122,224,1,26,200
1220056,122,71,1,585,1095
1220057,122,327,1,85,155
1220058,122,142,3,14,33
1220059,122,69,1,167,515
1220060,122,145,1,28,85
1220061,122,84,1,219,570
1220064,122,332,1,60,245
1220067,122,114,1,70,260
1220068,122,161,1,100,185
1220069,122,309,1,47,190
1220070,122,219,1,200,215
1220074,122,297,1,59,125
1220075,122,56,1,376,825
1220077,122,116,1,35,185
1220078,122,194,1,271,190
1220079,122,326,1,100,200
1220080,122,129,1,60,105
1220084,122,340,1,45,380
1220087,122,111,1,44,80
1220088,122,57,1,205,850
1220089,122,214,1,35,150
1220090,122,123,1,45,155
1220092,122,9,1,274,675
1220095,122,352,1,55,335
1220096,122,248,1,30,130
1220097,122,126,1,35,185
1220099,122,189,1,40,280
1220100,122,335,1,50,115
1220101,122,252,1,30,120
1220102,122,93,1,353,630
1220103,122,200,1,80,240
1220104,122,275,1,80,145
1220105,122,163,1,95,245
1220106,122,98,1,433,795
1220109,122,222,1,32,170
1220111,122,225,8,9,153
1220119,122,180,1,85,215
1220120,122,39,1,283,790
1220123,122,13,1,472,680
1220124,122,51,1,692,1120
1220125,122,72,1,890,1490
1220130,122,43,1,308,790
1220131,122,291,1,35,120
1220133,122,281,3,50,121
1220140,122,357,1,43,380
1220142,122,147,1,35,120
1220143,122,87,1,614,935
1220144,122,167,2,9,142
1220145,122,77,1,472,910
1220146,122,368,1,51,230
1220149,122,74,1,77,195
1220151,122,8,1,257,465
1220152,122,235,1,40,150
1220153,122,330,1,47,295
1220154,122,546,1,90,290
1220155,122,230,1,50,280
1220156,122,151,1,50,260
1220162,122,203,1,33,90
1220163,122,339,1,55,500
1220165,122,50,1,761,935
1220168,122,166,1,30,75
1220169,122,300,1,94,190
1220170,122,73,1,826,1515
1220171,122,336,1,77,390
1220173,122,120,3,49,69
1220174,122,285,1,90,275
1220175,122,152,1,60,190
1220176,122,286,1,35,395
1220177,122,303,1,55,155
1220179,122,42,1,236,590
1220180,122,113,1,115,405
1220181,122,106,1,120,260
1220182,122,105,1,18,145
1220184,122,277,1,54,235
1220187,122,184,3,214,448
1220188,122,184,1,26,75
1220189,122,192,1,35,100
1220191,122,548,1,614,900
1220192,122,365,1,38,135
1220193,122,218,1,140,490
1220194,122,342,1,30,105
1220196,122,197,1,39,200
1220202,122,153,1,43,380
1220203,122,351,1,50,135
1220205,122,17,1,151,535
1220206,122,354,1,85,115
1220207,122,183,1,104,65
1220210,122,27,1,797,1190
1220212,122,108,1,62,255
1220214,122,213,1,36,145
1220216,122,36,1,435,1253
1220217,122,263,1,135,185
1220218,122,225,1,33,205
1220219,122,29,1,406,685
1220220,122,187,1,30,120
1220222,122,70,1,990,1595
1220223,122,64,1,514,835
1220227,122,205,1,40,145
1220228,122,284,1,65,135
1220230,122,167,3,28,56
1220231,122,32,1,463,535
1220233,122,663,1,309,655
1220235,122,240,1,50,100
1220236,122,364,1,46,235
1220237,122,325,1,68,250
1220238,122,94,1,788,855
1220240,122,131,1,136,230
1220242,122,552,1,570,820
1220244,122,124,1,45,120
1220245,122,78,1,170,390
1220246,122,367,1,45,410
1220247,122,224,3,102,204
1220249,122,224,8,23,246
1220253,122,76,1,588,1015
1220254,122,81,1,520,945
1220255,122,127,1,55,200
1220257,122,329,1,54,265
1220258,122,154,1,70,265
1220259,122,96,1,588,895
1220260,122,310,1,43,340
1220262,122,317,1,80,225
1220263,122,251,1,110,150
1220265,122,85,1,722,890
1220267,122,338,1,36,315
1220269,122,31,1,123,455
1220271,122,28,1,142,615
1220272,122,294,1,72,140
1220275,122,274,1,55,270
1220276,122,265,2,28,335
1220277,122,246,1,210,250
1220279,122,176,1,45,240
1220280,122,67,1,785,945
1220281,122,196,1,40,195
1220283,122,288,1,55,275
1220286,122,270,1,50,125
1220288,122,61,1,611,1160
1220289,122,314,1,30,125
1220290,122,186,1,45,275
1220291,122,35,1,227,385
1220293,122,334,1,40,225
1220294,122,117,1,80,370
1220295,122,40,1,463,815
1220297,122,132,1,62,425
1220298,122,160,1,120,210
1220299,122,101,1,62,90
1220300,122,101,3,248,542
1220301,122,164,1,70,165
1220304,122,89,1,658,945
1220305,122,281,2,12,219
1220306,122,281,8,12,153
1220307,122,63,1,381,555
1220308,122,337,1,49,445
1220309,122,30,1,567,660
1220310,122,301,1,210,120
1220311,122,158,3,96,203
1220312,122,215,1,40,360
1220313,122,178,1,190,410
1220315,122,171,1,88,560
1220316,122,167,8,7,110
1220317,122,227,1,65,235
1220321,122,104,1,60,225
1220322,122,179,1,30,155
1220328,122,20,1,274,870
1220329,122,107,1,33,220
1220330,122,137,1,40,90
1220335,122,243,3,85,170
1220336,122,243,1,30,180
1220339,122,26,1,132,390
1220343,122,86,1,227,490
1220344,122,264,1,29,65
1220345,122,80,1,619,1115
1220347,122,371,1,94,300
1220348,122,357,2,104,2994
1220349,122,242,1,42,390
1220350,122,83,1,611,900
1220354,122,243,2,14,220
1220355,122,222,8,11,216
1220356,122,550,1,570,860
1220357,122,162,1,14,60
1220359,122,55,1,535,850
1220360,122,321,1,30,280
1220362,122,299,1,95,250
1220363,122,547,1,567,1090
1220364,122,37,1,302,835
1220365,122,66,1,514,685
1220366,122,58,1,219,315
1220367,122,135,1,40,260
1220371,122,202,1,44,115
1220372,122,62,1,333,675
1220373,122,130,1,55,230
1220375,122,224,2,16,295
1220376,122,287,1,54,130
1220377,122,370,1,85,115
1220381,122,38,1,312,795
1220383,122,331,1,59,200
1220385,122,356,1,52,275
1220388,122,320,1,59,285
1220389,122,290,1,55,345
1220395,122,166,3,192,380
1220397,122,181,1,140,225
1220398,122,82,1,669,865
1220400,122,15,1,514,765
1220402,122,44,1,206,650
1220404,122,22,1,359,515
1220405,122,90,1,676,960
1220408,122,264,3,147,293
1220409,122,24,1,257,855
1220411,122,247,1,80,215
1220412,122,212,1,41,165
1220414,122,295,1,118,310
1220416,122,33,1,309,410
1220421,122,269,1,39,70
1220423,122,348,1,33,140
1220424,122,259,1,44,120
1220427,122,65,1,629,1185
1220428,122,18,1,514,835
1220430,122,228,1,59,250
1220432,122,41,1,412,757
1220435,122,341,1,45,390
1220436,122,153,2,90,2560
1220437,122,359,1,58,485
1220440,122,11,1,695,1005
1220446,122,553,1,433,995
1220447,122,23,1,309,870
1220448,122,109,1,55,370
1220450,122,257,1,129,245
1220452,122,267,1,59,165
1220454,122,191,1,28,140
1220456,122,323,1,103,305
1220457,122,146,1,129,190
1220460,122,261,1,64,200
1220463,122,312,8,5,106
1220465,122,554,1,463,865
1220466,122,206,1,129,355
1220470,122,120,2,9,120
1220471,122,120,8,7,123
1220473,122,103,1,118,495
1220477,122,99,1,514,845
1220478,122,175,1,193,205
1220479,122,91,1,356,675
1220481,122,21,1,514,730
1220483,122,243,8,14,208
1220484,122,264,2,20,465
1220487,122,25,1,283,710
1220489,122,236,1,144,365
1220492,122,266,1,49,210
1220493,122,142,2,6,60
1220494,122,142,8,5,66
1220496,122,207,1,110,340
1220498,122,68,1,643,1200
1220499,122,626,1,540,850
1220510,122,34,1,219,495
1220513,122,12,1,614,1860
1230001,123,259,1,35,135
1230003,123,348,3,5,161
1230005,123,320,1,55,330
1230006,123,291,1,40,220
1230008,123,247,3,30,397
1230009,123,293,2,65,1270
1230010,123,370,3,45,625
1230012,123,134,3,18,939
1230013,123,331,1,40,95
1230014,123,136,3,9,154
1230015,123,331,2,45,960
1230017,123,196,3,54,845
1230020,123,176,1,55,415
1230021,123,227,1,45,305
1230023,123,135,2,17,360
1230024,123,111,1,60,130
1230025,123,111,2,65,1325
1230026,123,193,1,28,130
1230031,123,191,2,46,920
1230033,123,204,3,9,155
1230034,123,296,3,21,348
1230035,123,237,1,40,665
1230041,123,153,2,19,360
1230043,123,153,3,9,555
1230044,123,204,2,9,200
1230045,123,368,2,17,270
1230048,123,55,1,330,680
1230049,123,70,1,815,1505
1230051,123,146,1,70,100
1230052,123,135,1,55,65
1230054,123,43,1,308,785
1230055,123,113,1,90,235
1230057,123,338,3,14,324
1230058,123,242,1,26,310
1230059,123,64,1,435,890
1230060,123,99,1,380,820
1230061,123,122,1,45,170
1230063,123,94,1,256,820
1230067,123,279,3,21,354
1230068,123,38,1,246,845
1230070,123,116,1,23,130
1230071,123,368,3,15,363
1230072,123,310,1,94,165
1230073,123,73,1,540,1260
1230074,123,171,1,85,330
1230083,123,69,1,62,340
1230084,123,95,1,141,310
1230085,123,364,3,38,709
1230087,123,370,1,75,95
1230088,123,247,1,75,75
1230092,123,325,1,43,235
1230093,123,297,2,25,365
1230094,123,27,1,412,965
1230097,123,225,1,23,150
1230101,123,72,1,604,1280
1230103,123,215,3,12,218
1230107,123,33,1,123,355
1230109,123,249,1,35,215
1230110,123,132,1,100,385
1230111,123,228,1,50,325
1230118,123,316,1,59,90
1230119,123,140,1,33,105
1230123,123,252,1,14,105
1230125,123,42,1,161,705
1230127,123,550,1,148,890
1230128,123,23,1,228,585
1230130,123,174,1,85,105
1230131,123,86,1,76,295
1230133,123,164,1,85,255
1230137,123,293,1,40,140
1230138,123,117,2,123,1120
1230139,123,292,2,19,290
1230140,123,66,1,182,625
1230141,123,114,1,95,140
1230143,123,273,1,57,735
1230144,123,183,1,28,345
1230146,123,137,2,94,2040
1230147,123,135,8,15,254
1230149,123,17,1,142,275
1230150,123,329,1,22,130
1230151,123,56,1,239,740
1230152,123,30,1,227,430
1230153,123,29,1,180,515
1230154,123,142,1,45,275
1230155,123,120,1,33,175
1230161,123,205,1,75,260
1230162,123,342,2,85,1860
1230163,123,106,1,45,330
1230164,123,105,1,30,190
1230165,123,48,1,519,805
1230167,123,45,1,45,305
1230168,123,197,2,55,1020
1230169,123,285,1,28,120
1230171,123,130,2,40,755
1230173,123,104,2,70,1470
1230177,123,61,1,407,955
1230179,123,40,1,529,870
1230183,123,11,1,425,890
1230186,123,92,1,602,810
1230188,123,97,1,602,910
1230190,123,349,1,66,230
1230191,123,134,1,33,105
1230192,123,117,1,80,95
1230194,123,274,1,50,325
1230196,123,251,1,100,500
1230197,123,351,1,45,180
